10	-0.183415413	41607.37909
1010.000002	-0.183415413	41607.39066
2010.000005	-0.218379736	41607.40223
3010.000007	-0.209638834	41607.41381
4030.000002	-0.157191992	41607.42561
5030.000004	-0.253344297	41607.43719
6030.000007	-0.27956748	41607.44876
7050.000002	-0.332014322	41607.46057
8050.000004	-0.297049761	41607.47214
9050.000006	-0.305790901	41607.48372
10050	-0.358237505	41607.49529
11070	-0.384460926	41607.50709
12070.00001	-0.297049761	41607.51867
13070.00001	-0.375719786	41607.53024
14090	-0.305790901	41607.54205
15090.00001	-0.314532042	41607.55362
16090.00001	-0.314532042	41607.5652
17090	-0.288308621	41607.57677
18110.00001	-0.27956748	41607.58858
19110.00001	-0.288308621	41607.60015
20110	-0.244603157	41607.61172
21110	-0.183415413	41607.6233
22130.00001	-0.270826578	41607.6351
23130	-0.218379736	41607.64668
24130	-0.244603157	41607.65825
25150.00001	-0.244603157	41607.67006
26150	-0.244603157	41607.68163
27150	-0.165933132	41607.69321
28150.00001	-0.253344297	41607.70478
29170.00001	-0.227120876	41607.71659
30170	-0.227120876	41607.72816
31170	-0.209638834	41607.73973
32190.00001	-0.209638834	41607.75154
33190	-0.192156553	41607.76311
34190	-0.227120876	41607.77469
35190.00001	-0.244603157	41607.78626
36210	-0.227120876	41607.79807
37210	-0.227120876	41607.80964
38210.00001	-0.165933132	41607.82122
39210.00001	-0.218379736	41607.83279
40230	-0.078522205	41607.84459
41230.00001	-0.200897694	41607.85617
42230.00001	-0.209638834	41607.86774
43250	-0.200897694	41607.87955
44250.00001	-0.192156553	41607.89112
45250.00001	-0.174674273	41607.9027
46250	-0.13970995	41607.91427
47270.00001	-0.113486528	41607.92608
48270.00001	-0.157191992	41607.93765
49270	-0.183415413	41607.94922
50290	-0.14845109	41607.96103
51290.00001	-0.13970995	41607.9726
52290	-0.183415413	41607.98418
53290	-0.183415413	41607.99575
54290.00001	-0.157191992	41608.00733
55290.00001	-0.183415413	41608.0189
56290	-0.174674273	41608.03047
57310.00001	-0.183415413	41608.04228
58310.00001	-0.192156553	41608.05385
59310	-0.130968809	41608.06543
60310	-0.218379736	41608.077
61330.00001	-0.262085438	41608.08881
62330	-0.270826578	41608.10038
63330	-0.227120876	41608.11196
64330	-0.209638834	41608.12353
65350	-0.113486528	41608.13534
66350	-0.122227669	41608.14691
67350	-0.174674273	41608.15848
68370.00001	-0.200897694	41608.17029
69370	-0.200897694	41608.18186
70370	-0.104745388	41608.19344
71370.00001	-0.183415413	41608.20501
72390	-0.174674273	41608.21682
73390	-0.174674273	41608.22839
74390.00001	-0.113486528	41608.23997
75410	-0.096004248	41608.25177
76410	-0.174674273	41608.26334
77410.00001	-0.157191992	41608.27492
78410.00001	-0.096004248	41608.28649
79430	-0.13970995	41608.2983
80430.00001	-0.13970995	41608.30987
81430.00001	-0.096004248	41608.32145
82430	0.00014782	41608.33302
83450.00001	-0.069781065	41608.34483
84450.00001	-0.096004248	41608.3564
85450	-0.087263346	41608.36797
86470	0.00888896	41608.37978
87470.00001	-0.061039925	41608.39135
88470	-0.069781065	41608.40293
89470	-0.122227669	41608.4145
90490.00001	-0.174674273	41608.42631
91490	-0.42816639	41608.43788
92490	-0.480612993	41608.44946
93510.00001	-0.323273182	41608.46126
94510	-0.235862017	41608.47284
95510	-0.393202066	41608.48441
96510	-0.384460926	41608.49598
97530.00001	-0.349496365	41608.50779
98530	-0.218379736	41608.51936
99530	-0.183415413	41608.53094
100550	0.061335564	41608.54274
101550	-0.192156553	41608.55432
102550	-0.270826578	41608.56589
103550	-0.235862017	41608.57747
104570	-0.244603157	41608.58927
105570	-0.218379736	41608.60084
106570	-0.13970995	41608.61242
107570	-0.130968809	41608.62399
108590	-0.026075602	41608.6358
109590	0.0176301	41608.64737
110590	0.061335564	41608.65895
111610	0.166228771	41608.67075
112610	0.113782167	41608.68233
113610	0.236157656	41608.6939
114610	0.349792242	41608.70547
115630	0.358533144	41608.71728
116630	0.00888896	41608.72885
117630	0.00888896	41608.74043
118650	0.096299887	41608.75223
119650	0.043853283	41608.76381
120650	-0.026075602	41608.77538
121650	0.00888896	41608.78696
122670	0.0176301	41608.79876
123670	0.043853283	41608.81034
124670	0.078817844	41608.82191
125690	0.105041027	41608.83372
126690	0.078817844	41608.84529
127690	0.052594423	41608.85686
128690	0.096299887	41608.86844
129710	0.174969912	41608.88024
130710	0.209934235	41608.89182
131710	0.323568583	41608.90339
132710	0.236157656	41608.91497
133730	0.236157656	41608.92677
134730	0.209934235	41608.93834
135730	0.279863119	41608.94992
136750	0.410979986	41608.96172
137750	0.358533144	41608.9733
138750	0.358533144	41608.98487
139750	0.341050863	41608.99645
140750	0.367274046	41609.00802
141750	0.332309961	41609.01959
142750	0.332309961	41609.03117
143770	0.332309961	41609.04297
144770	0.507131815	41609.05455
145770	0.367274046	41609.06612
146770	0.384756327	41609.0777
147790	0.376015425	41609.0895
148790	0.376015425	41609.10108
149790	0.384756327	41609.11265
150790	0.376015425	41609.12422
151810	0.393497706	41609.13603
152810	0.393497706	41609.1476
153810	0.419720888	41609.15918
154830	0.480908632	41609.17098
155830	0.45468545	41609.18256
156830	0.463426352	41609.19413
157830	0.463426352	41609.20571
158850	0.524614096	41609.21751
159850	0.524614096	41609.22909
160850	0.550837278	41609.24066
161870	0.58580184	41609.25247
162870	0.542096376	41609.26404
163870	0.533355475	41609.27561
164870	0.533355475	41609.28719
165890	0.568319559	41609.29899
166890	0.568319559	41609.31057
167890	0.594543219	41609.32214
168910	0.725659609	41609.33395
169910	0.568319559	41609.34552
170910	0.550837278	41609.35709
171910	0.638248682	41609.36867
172930	0.655730963	41609.38047
173930	0.681954145	41609.39205
174930	0.673212767	41609.40362
175930	0.699436426	41609.4152
176950	0.681954145	41609.427
177950	0.699436426	41609.43858
178950	0.690695047	41609.45015
179970	0.690695047	41609.46196
180970	0.716918707	41609.47353
181970	0.813070536	41609.4851
182970	0.681954145	41609.49668
183990	0.612025023	41609.50848
184990	0.568319559	41609.52006
185990	0.856775999	41609.53163
187010	1.057821512	41609.54344
188010	1.101526976	41609.55501
189010	1.04908061	41609.56659
190010	1.04908061	41609.57816
191030	1.03159833	41609.58997
192030	0.47216773	41609.60154
193030	0.314827681	41609.61311
194030	0.341050863	41609.62469
195050	0.45468545	41609.63649
196050	0.279863119	41609.64807
197050	-0.192156553	41609.65964
198070	-0.323273182	41609.67145
199070	-0.340755224	41609.68302
200070	-0.262085438	41609.69459
201070	0.052594423	41609.70617
202090	0.209934235	41609.71797
203090	0.341050863	41609.72955
204090	0.419720888	41609.74112
205110	0.550837278	41609.75293
206110	0.349792242	41609.7645
207110	0.122523308	41609.77608
208110	-0.192156553	41609.78765
209130	-0.209638834	41609.79946
210130	-0.384460926	41609.81103
211130	-0.410684109	41609.8226
212150	-0.253344297	41609.83441
213150	-0.209638834	41609.84598
214150	-0.183415413	41609.85756
215150	-0.113486528	41609.86913
216170	-0.14845109	41609.88094
217170	-0.104745388	41609.89251
218170	-0.017334461	41609.90409
219170	-0.165933132	41609.91566
220190	-0.130968809	41609.92747
221190	-0.14845109	41609.93904
222190	-0.14845109	41609.95061
223210	-0.096004248	41609.96242
224210	-0.069781065	41609.97399
225210	-0.061039925	41609.98557
226210	-0.174674273	41609.99714
227210	-0.384460926	41610.00872
228210	-0.43690753	41610.02029
229210	-0.332014322	41610.03186
230230	-0.297049761	41610.04367
231230	-0.314532042	41610.05524
232230	-0.104745388	41610.06682
233230	-0.13970995	41610.07839
234250	-0.209638834	41610.0902
235250	-0.165933132	41610.10177
236250	-0.165933132	41610.11334
237250	0.043853283	41610.12492
238270	0.052594423	41610.13672
239270	0.122523308	41610.1483
240270	0.332309961	41610.15987
241290	0.393497706	41610.17168
242290	0.393497706	41610.18325
243290	0.061335564	41610.19483
244290	-0.454389811	41610.2064
245310	-0.489354134	41610.21821
246310	-0.42816639	41610.22978
247310	-0.489354134	41610.24135
248330	-0.375719786	41610.25316
249330	-0.323273182	41610.26473
250330	-0.419425249	41610.27631
251330	-0.506836414	41610.28788
252350	-0.44564867	41610.29969
253350	-0.419425249	41610.31126
254350	-0.393202066	41610.32284
255370	-0.480612993	41610.33464
256370	-0.987597227	41610.34622
257370	-0.908927202	41610.35779
258370	-0.73410511	41610.36936
259390	-0.611729622	41610.38117
260390	-0.43690753	41610.39274
261390	-0.498095274	41610.40432
262390	-0.594247341	41610.41589
263410	-0.611729622	41610.4277
264410	-0.57676506	41610.43927
265410	-0.602988482	41610.45084
266430	-0.550541878	41610.46265
267430	-0.506836414	41610.47422
268430	-0.515577555	41610.4858
269430	-0.44564867	41610.49737
270450	-0.419425249	41610.50918
271450	-0.471871853	41610.52075
272450	-0.393202066	41610.53233
273470	-0.366978645	41610.54413
274470	-0.349496365	41610.55571
275470	-0.340755224	41610.56728
276470	-0.384460926	41610.57885
277490	-0.384460926	41610.59066
278490	-0.366978645	41610.60223
279490	-0.305790901	41610.61381
280510	-0.332014322	41610.62561
281510	-0.288308621	41610.63719
282510	-0.297049761	41610.64876
283510	-0.235862017	41610.66034
284530	-0.27956748	41610.67214
285530	-0.297049761	41610.68372
286530	-0.270826578	41610.69529
287530	-0.227120876	41610.70686
288550	-0.288308621	41610.71867
289550	-0.262085438	41610.73024
290550	-0.253344297	41610.74182
291570	-0.227120876	41610.75362
292570	-0.253344297	41610.7652
293570	-0.270826578	41610.77677
294570	-0.270826578	41610.78834
295590	-0.270826578	41610.80015
296590	-0.227120876	41610.81172
297590	-0.270826578	41610.8233
298610	-0.253344297	41610.8351
299610	-0.235862017	41610.84668
300610	-0.235862017	41610.85825
301610	-0.200897694	41610.86983
302630	-0.209638834	41610.88163
303630	-0.122227669	41610.89321
304630	-0.227120876	41610.90478
305630	-0.297049761	41610.91635
306650	-0.297049761	41610.92816
307650	-0.130968809	41610.93973
308650	-0.026075602	41610.95131
309670	0.0176301	41610.96311
310670	0.043853283	41610.97469
311670	-0.052298784	41610.98626
312670	0.166228771	41610.99784
313670	0.105041027	41611.00941
314670	0.131264448	41611.02098
315670	0.140005589	41611.03256
316690	0.148746729	41611.04436
317690	0.166228771	41611.05594
318690	0.078817844	41611.06751
319690	0.035112143	41611.07909
320710	0.096299887	41611.09089
321710	0.148746729	41611.10247
322710	0.209934235	41611.11404
323730	0.183711052	41611.12584
324730	0.271121979	41611.13742
325730	0.227416515	41611.14899
326730	0.035112143	41611.16057
327750	0.218675375	41611.17237
328750	0.035112143	41611.18395
329750	-0.165933132	41611.19552
330750	-0.209638834	41611.20709
331770	-0.192156553	41611.2189
332770	-0.253344297	41611.23047
333770	-0.244603157	41611.24205
334790	-0.262085438	41611.25385
335790	-0.253344297	41611.26543
336790	-0.209638834	41611.277
337790	-0.332014322	41611.28858
338810	-0.358237505	41611.30038
339810	-0.393202066	41611.31196
340810	-0.262085438	41611.32353
341830	-0.340755224	41611.33534
342830	-0.366978645	41611.34691
343830	-0.358237505	41611.35848
344830	-0.183415413	41611.37006
345850	-0.297049761	41611.38186
346850	-0.288308621	41611.39344
347850	-0.314532042	41611.40501
348850	-0.349496365	41611.41659
349870	-0.27956748	41611.42839
350870	-0.323273182	41611.43997
351870	-0.358237505	41611.45154
352890	-0.375719786	41611.46334
353890	-0.366978645	41611.47492
354890	-0.332014322	41611.48649
355890	-0.366978645	41611.49807
356910	-0.375719786	41611.50987
357910	-0.375719786	41611.52145
358910	-0.349496365	41611.53302
359930	-0.27956748	41611.54483
360930	-0.349496365	41611.5564
361930	-0.384460926	41611.56797
362930	-0.358237505	41611.57955
363950	-0.340755224	41611.59135
364950	-0.305790901	41611.60293
365950	-0.244603157	41611.6145
366970	-0.27956748	41611.62631
367970	-0.288308621	41611.63788
368970	-0.314532042	41611.64946
369970	-0.349496365	41611.66103
370990	-0.270826578	41611.67284
371990	-0.332014322	41611.68441
372990	-0.358237505	41611.69598
373990	-0.366978645	41611.70756
375010	-0.384460926	41611.71936
376010	-0.297049761	41611.73094
377010	-0.358237505	41611.74251
378030	-0.323273182	41611.75432
379030	-0.297049761	41611.76589
380030	-0.27956748	41611.77747
381030	-0.235862017	41611.78904
382050	-0.305790901	41611.80084
383050	-0.332014322	41611.81242
384050	-0.332014322	41611.82399
385070	-0.288308621	41611.8358
386070	-0.332014322	41611.84737
387070	-0.358237505	41611.85895
388070	-0.323273182	41611.87052
389090	-0.323273182	41611.88233
390090	-0.332014322	41611.8939
391090	-0.358237505	41611.90547
392110	-0.375719786	41611.91728
393110	-0.358237505	41611.92885
394110	-0.366978645	41611.94043
395110	-0.235862017	41611.952
396130	-0.349496365	41611.96381
397130	-0.366978645	41611.97538
398130	-0.340755224	41611.98696
399130	-0.270826578	41611.99853
400130	-0.323273182	41612.0101
401130	-0.27956748	41612.02168
402130	-0.253344297	41612.03325
403150	-0.270826578	41612.04506
404150	-0.14845109	41612.05663
405150	-0.209638834	41612.06821
406150	-0.235862017	41612.07978
407170	-0.209638834	41612.09159
408170	-0.174674273	41612.10316
409170	-0.192156553	41612.11473
410190	-0.104745388	41612.12654
411190	-0.130968809	41612.13811
412190	-0.13970995	41612.14969
413190	-0.104745388	41612.16126
414210	-0.034816504	41612.17307
415210	-0.104745388	41612.18464
416210	-0.104745388	41612.19622
417210	-0.130968809	41612.20779
418230	-0.087263346	41612.21959
419230	-0.069781065	41612.23117
420230	-0.034816504	41612.24274
421250	-0.043557644	41612.25455
422250	-0.052298784	41612.26612
423250	-0.262085438	41612.2777
424250	-0.323273182	41612.28927
425270	-0.314532042	41612.30108
426270	-0.288308621	41612.31265
427270	-0.244603157	41612.32422
428290	-0.314532042	41612.33603
429290	-0.244603157	41612.3476
430290	-0.192156553	41612.35918
431290	-0.096004248	41612.37075
432310	-0.052298784	41612.38256
433310	-0.061039925	41612.39413
434310	-0.061039925	41612.40571
435330	-0.087263346	41612.41751
436330	-0.096004248	41612.42909
437330	-0.043557644	41612.44066
438330	0.026371241	41612.45223
439350	0.140005589	41612.46404
440350	0.070076704	41612.47561
441350	0.078817844	41612.48719
442350	0.096299887	41612.49876
443370	0.236157656	41612.51057
444370	0.262381077	41612.52214
445370	0.28860426	41612.53372
446390	0.279863119	41612.54552
447390	0.28860426	41612.55709
448390	0.323568583	41612.56867
449390	0.349792242	41612.58024
450410	0.358533144	41612.59205
451410	0.480908632	41612.60362
452410	0.42846179	41612.6152
453430	0.47216773	41612.627
454430	0.480908632	41612.63858
455430	0.533355475	41612.65015
456430	0.612025023	41612.66172
457450	0.646989584	41612.67353
458450	0.655730963	41612.6851
459450	0.681954145	41612.69668
460450	0.699436426	41612.70825
461470	0.681954145	41612.72006
462470	0.271121979	41612.73163
463470	-0.113486528	41612.74321
464490	-0.017334461	41612.75501
465490	0.113782167	41612.76659
466490	0.078817844	41612.77816
467490	0.00888896	41612.78973
468510	-0.122227669	41612.80154
469510	0.105041027	41612.81311
470510	0.035112143	41612.82469
471530	-0.218379736	41612.83649
472530	-0.262085438	41612.84807
473530	-0.340755224	41612.85964
474530	-0.366978645	41612.87122
475550	-0.297049761	41612.88302
476550	-0.227120876	41612.89459
477550	-0.14845109	41612.90617
478570	-0.122227669	41612.91797
479570	-0.096004248	41612.92955
480570	-0.096004248	41612.94112
481570	-0.061039925	41612.9527
482590	-0.017334461	41612.9645
483590	-0.008593321	41612.97608
484590	-0.008593321	41612.98765
485590	0.035112143	41612.99922
486590	0.105041027	41613.0108
487590	0.087558985	41613.02237
488590	0.113782167	41613.03395
489610	0.157487631	41613.04575
490610	0.244898796	41613.05733
491610	0.28860426	41613.0689
492610	0.271121979	41613.08047
493630	0.035112143	41613.09228
494630	-0.061039925	41613.10385
495630	-0.14845109	41613.11543
496650	-0.174674273	41613.12723
497650	-0.13970995	41613.13881
498650	-0.218379736	41613.15038
499650	-0.209638834	41613.16196
500670	-0.218379736	41613.17376
501670	-0.262085438	41613.18534
502670	-0.323273182	41613.19691
503690	-0.27956748	41613.20872
504690	-0.340755224	41613.22029
505690	-0.375719786	41613.23186
506690	-0.323273182	41613.24344
507710	-0.253344297	41613.25524
508710	-0.157191992	41613.26682
509710	-0.113486528	41613.27839
510710	-0.113486528	41613.28997
511730	-0.104745388	41613.30177
512730	-0.069781065	41613.31334
513730	-0.017334461	41613.32492
514750	0.052594423	41613.33672
515750	0.279863119	41613.3483
516750	0.113782167	41613.35987
517750	0.148746729	41613.37145
518770	0.227416515	41613.38325
519770	0.209934235	41613.39483
520770	0.00888896	41613.4064
521790	-0.087263346	41613.41821
522790	-0.174674273	41613.42978
523790	-0.27956748	41613.44135
524790	-0.297049761	41613.45293
525810	-0.270826578	41613.46473
526810	-0.27956748	41613.47631
527810	-0.305790901	41613.48788
528810	-0.218379736	41613.49946
529830	-0.227120876	41613.51126
530830	-0.244603157	41613.52284
531830	-0.209638834	41613.53441
532850	-0.174674273	41613.54622
533850	-0.183415413	41613.55779
534850	-0.130968809	41613.56936
535850	-0.034816504	41613.58094
536870	0.087558985	41613.59274
537870	0.244898796	41613.60432
538870	0.035112143	41613.61589
539890	-0.13970995	41613.6277
540890	-0.157191992	41613.63927
541890	-0.087263346	41613.65084
542890	0.00888896	41613.66242
543910	0.052594423	41613.67422
544910	0.052594423	41613.6858
545910	0.105041027	41613.69737
546930	0.201193333	41613.70918
547930	0.192452192	41613.72075
548930	0.061335564	41613.73233
549930	-0.096004248	41613.7439
550950	-0.244603157	41613.75571
551950	-0.244603157	41613.76728
552950	-0.235862017	41613.77885
553950	-0.297049761	41613.79043
554970	-0.209638834	41613.80223
555970	-0.157191992	41613.81381
556970	-0.130968809	41613.82538
557990	-0.052298784	41613.83719
558990	-0.087263346	41613.84876
559990	-0.113486528	41613.86034
560990	0.026371241	41613.87191
562010	0.026371241	41613.88372
563010	0.035112143	41613.89529
564010	0.096299887	41613.90686
565030	0.026371241	41613.91867
566030	0.113782167	41613.93024
567030	0.078817844	41613.94182
568030	0.140005589	41613.95339
569050	0.140005589	41613.9652
570050	0.113782167	41613.97677
571050	0.052594423	41613.98834
572050	0.122523308	41613.99992
573050	0.00888896	41614.01149
574050	-0.122227669	41614.02307
575050	-0.288308621	41614.03464
576070	-0.366978645	41614.04645
577070	-0.349496365	41614.05802
578070	-0.375719786	41614.06959
579070	-0.410684109	41614.08117
580090	-0.393202066	41614.09297
581090	-0.393202066	41614.10455
582090	-0.375719786	41614.11612
583110	-0.375719786	41614.12793
584110	-0.393202066	41614.1395
585110	-0.393202066	41614.15108
586110	-0.454389811	41614.16265
587130	-0.463130713	41614.17446
588130	-0.366978645	41614.18603
589130	-0.358237505	41614.1976
590150	-0.340755224	41614.20941
591150	-0.235862017	41614.22098
592150	-0.314532042	41614.23256
593150	-0.323273182	41614.24413
594170	-0.340755224	41614.25594
595170	-0.366978645	41614.26751
596170	-0.384460926	41614.27909
597170	-0.375719786	41614.29066
598190	-0.358237505	41614.30247
599190	-0.235862017	41614.31404
600190	-0.314532042	41614.32561
601210	-0.314532042	41614.33742
602210	-0.305790901	41614.34899
603210	-0.27956748	41614.36057
604210	-0.218379736	41614.37214
605230	-0.209638834	41614.38395
606230	-0.113486528	41614.39552
607230	0.00888896	41614.40709
608250	0.078817844	41614.4189
609250	0.174969912	41614.43047
610250	0.227416515	41614.44205
611250	0.498390913	41614.45362
612270	0.58580184	41614.46543
613270	0.708177328	41614.477
614270	0.769365072	41614.48858
615290	0.813070536	41614.50038
616290	0.882999659	41614.51196
617290	0.944187403	41614.52353
618290	0.926705122	41614.5351
619310	0.996633768	41614.54691
620310	0.935446024	41614.55848
621310	0.751882792	41614.57006
622310	0.28860426	41614.58163
623330	0.078817844	41614.59344
624330	0.043853283	41614.60501
625330	0.061335564	41614.61659
626350	0.148746729	41614.62839
627350	0.349792242	41614.63997
628350	0.463426352	41614.65154
629350	0.367274046	41614.66311
630370	0.262381077	41614.67492
631370	0.349792242	41614.68649
632370	0.376015425	41614.69807
633390	0.026371241	41614.70987
634390	-0.061039925	41614.72145
635390	-0.130968809	41614.73302
636390	-0.130968809	41614.74459
637410	-0.113486528	41614.7564
638410	-0.14845109	41614.76797
639410	-0.096004248	41614.77955
640410	-0.227120876	41614.79112
641430	-0.323273182	41614.80293
642430	-0.305790901	41614.8145
643430	-0.349496365	41614.82608
644450	-0.419425249	41614.83788
645450	-0.314532042	41614.84946
646450	-0.27956748	41614.86103
647450	-0.235862017	41614.8726
648470	-0.262085438	41614.88441
649470	-0.227120876	41614.89598
650470	-0.227120876	41614.90756
651490	-0.218379736	41614.91936
652490	-0.227120876	41614.93094
653490	-0.227120876	41614.94251
654490	-0.200897694	41614.95409
655510	-0.209638834	41614.96589
656510	-0.218379736	41614.97747
657510	-0.200897694	41614.98904
658510	-0.200897694	41615.00061
659510	-0.192156553	41615.01219
660510	-0.174674273	41615.02376
661510	-0.209638834	41615.03534
662530	-0.183415413	41615.04714
663530	-0.297049761	41615.05872
664530	-0.314532042	41615.07029
665530	-0.200897694	41615.08186
666550	-0.174674273	41615.09367
667550	-0.130968809	41615.10524
668550	-0.13970995	41615.11682
669570	-0.157191992	41615.12862
670570	-0.165933132	41615.1402
671570	-0.174674273	41615.15177
672570	-0.157191992	41615.16334
673590	-0.174674273	41615.17515
674590	-0.192156553	41615.18672
675590	-0.13970995	41615.1983
676610	-0.192156553	41615.2101
677610	-0.209638834	41615.22168
678610	-0.244603157	41615.23325
679610	-0.270826578	41615.24483
680630	-0.27956748	41615.25663
681630	-0.262085438	41615.26821
682630	-0.244603157	41615.27978
683630	-0.192156553	41615.29135
684650	-0.253344297	41615.30316
685650	-0.27956748	41615.31473
686650	-0.235862017	41615.32631
687670	-0.27956748	41615.33811
688670	-0.253344297	41615.34969
689670	-0.323273182	41615.36126
690670	-0.305790901	41615.37284
691690	-0.305790901	41615.38464
692690	-0.314532042	41615.39622
693690	-0.297049761	41615.40779
694710	-0.270826578	41615.41959
695710	-0.27956748	41615.43117
696710	-0.262085438	41615.44274
